col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,target
0.4240290415901942,0.2952188482430321,-0.0240967712493673,-0.4358359837780403,-0.002698580553657,0.4728954699562062,-0.8611353360089155,1.4371315949506034,0.6871503594946492,-2.4054604450879773,-0.2241540162501496,0.6522555836270179,234.74180605950397
0.3732649344074224,-0.4952691027749862,0.4505396607398677,-1.6998908215680726,-0.2933958405758246,0.1569190640550196,0.1693103813690735,0.6990296418544293,-0.24446949772633,0.4476418806025494,-0.0694601064758081,-0.8531219115987574,234.56116663378555
-0.6661269743496928,1.1420111027447537,1.0685435852822518,-0.4459409509452489,0.0296678082610149,-0.4737089765679515,0.5457219952569772,-0.1944713113289007,-0.4174806637727649,0.0461791632400466,-1.5822157635258771,-0.6009399240407031,219.87153652920136
-0.6026348299386012,0.3127377851106451,-0.0835498327437154,0.9829161682165104,0.448873514470963,0.219762569187748,-1.4938169152305143,-0.4531260547676828,-0.976578584609009,-0.4471799388671159,-0.8258921735665155,-0.2436874591917658,223.86884560121868
-0.3448422693741549,-0.8055314152403203,-0.3081362600330064,-0.3135515349412059,1.4390521738784938,1.0551443746384164,-0.6038724672799645,-0.3445008234596067,-1.859304642109592,0.6318262439711718,-0.051623285568331,-0.1232997820445407,251.34708724404973
0.6850489636505139,2.138174470485208,-1.629636090484295,-0.8424820425687267,-0.2368975591132937,-0.417088227141951,-0.3327566983298747,-1.304232265593243,1.4039560535500122,-1.4226085984766192,-0.200212809622499,0.541545623114347,231.5284435511921
2.0343416973151407,-1.0453083755715082,-0.0047851755224059,-0.3562908106702205,-1.3342001634975211,0.8881708890718535,0.4989535419925126,0.2439779224423475,-0.6273773120428339,0.5633818806598979,-0.2611131885877186,1.9186683386030987,274.56895323386664
-2.291023320925628,1.220460579212149,0.2993019467457307,-0.2010403163199718,-0.141068922075523,0.3065594147642655,0.6347938455624785,-0.7777788625888029,0.1929233162977835,0.5263353462921759,-0.501300764369535,0.1388804612258167,230.65730481846944
0.7406427098430741,-0.7531243937909587,0.8724985021430535,1.108347577880039,-0.6193173246231977,0.5903110945552991,-0.6611567286136416,-1.845878874626824,0.1233094044424584,-0.4708738797157607,-0.4400890105871317,0.9762355689876764,240.715245914147
0.4533010330879061,1.5891194202104135,0.2947333859582906,-2.379506931843699,1.9506670181733476,-0.8406933632494217,0.1621032699428015,0.1018282132517888,0.2408987161575721,0.0480588069464544,0.0656763197705873,-2.5431937524921397,236.59374519649023
-0.8735718623456276,-0.6036746212889033,-0.2723541895404482,-0.7775191656325109,0.1534790386355244,-1.5304055595394566,0.992842829462779,-1.0628365223566891,-0.1568103735989479,-0.4248191802476149,1.028818245888198,-3.072365307058384,245.79353443071557
0.0832722092182112,1.1334529010625,0.0180524407980868,-0.9853805336941674,-0.5503725770043393,0.450618233212172,1.2551997677852125,1.0675729336505857,0.3492759965491305,1.624500524961641,-0.4203708610924374,0.1664263287925769,240.8103030226853
0.4659179884286289,-1.170584512664981,-1.276564016862299,-0.6488421990963104,0.3094837400570634,-0.8804421971846859,-0.0187527751971259,-2.009334743789693,0.616792342833306,1.4404562079561496,-0.90987005573491,-0.740207714886943,249.2241596465152
0.4310265086555469,1.0434010804878604,-1.138647678428259,-1.3415476721770978,-0.0479538670622864,-0.0361675435605161,0.9023341920648608,1.2678459522515784,-0.5030369280347159,0.3283375418518439,0.4594345901475289,-0.8664145506968031,273.5573332871111
-1.0878520374669252,0.4035223474539224,-1.1123319147813555,0.7402843336529155,-0.6629660469697535,-1.2130338058486476,-0.5278091463598945,0.3367071917563058,-0.2773532619310194,0.0342101183327983,0.696207461836084,-1.717939742781037,235.0066884298525
-0.5352566891942365,-0.6672723952775739,0.7239680581359211,0.902017746491122,-0.2523547859518424,-0.2493957943121206,2.22146394054518,0.2012708858081152,0.459120614125051,-0.2333627058918187,1.3331834697454046,0.8508818712351499,238.34171323535588
1.357436351465866,1.016763509613744,0.7420681040105731,-0.0240558333438927,-0.2384708611359126,1.7237997434445114,-0.8672886811865264,0.5205146230063327,0.4498003147772463,0.3505062913954062,-1.0801225538137085,2.499465608635203,259.86173656976007
1.1244689531267311,-0.6335819436959714,0.3473543829037426,-0.4921602852589717,-0.7056681513714068,0.1787761829395934,-0.2392317473246888,-1.968607963251792,0.9362358205349796,0.4070124846613135,0.8472960541050482,0.8595244532802545,244.53447789796053
-0.4957659397466456,2.2025854140049628,-0.5435225760948096,-1.019373959230437,1.6908256528822,0.8491526911596001,1.0947172217477037,0.1958712375755321,-1.375986690827906,0.0846197148325867,-1.5136875947111803,1.84395113446514,243.0968086429918
0.0747577121284153,-0.5734686128548594,0.2859263566306655,-0.7302938816215541,-0.5879731064065497,-0.7073541114531405,-0.0914006095724306,0.7135482468863605,0.8191872042385034,1.407531698032948,-1.3125221181797515,-2.357294928619681,233.79660884597035
-1.56852223524346,-0.5551440196487674,-1.4883238600714244,0.5233995565349843,0.1508183907728263,-1.1687878426668106,-1.31955366058996,-0.5657116834177729,-0.324728258062084,0.7565678055753173,-1.4206088653298825,-0.9031681546465158,260.61938682282806
-0.6672842831203577,0.7227231474850123,-1.823151047478332,0.2724736398730698,1.2904790424493753,1.226001343139977,1.0245064333017448,-0.6601071415173927,1.4575449363170596,0.3666255193037742,1.4232640879968288,0.8771652973106556,242.09525930119676
1.5015491289391767,1.1000270974931,0.5144998057453216,-0.8412341280388809,-0.930453171087784,-1.3192443630034376,-0.1326939911737062,0.4249392328110425,-0.4611063721130792,1.5352746147324057,-2.189501979259859,-1.3467715513623777,245.48408802298428
0.7702331738237351,-0.0479350359605963,-0.9766308657535234,-0.4933317444243156,1.204823205338514,0.6820856548099489,-0.1866666193776735,1.766563194495446,-0.1572212863908117,0.9875179607311578,0.2200390472867345,0.3379043399046446,279.93446041073605
-0.4964192363173558,0.6271827005009811,1.550890273779979,1.2839107067584816,0.956922369728936,-0.9120727096741416,1.045724203937661,-0.4542439686698653,-1.1406440443123966,0.5430122151153118,-0.4319707911308295,-0.7745887484219686,226.31449905026585
1.2665349748345225,0.245005639271514,1.1517130649347775,0.4472937479709865,2.183312072459429,-0.7130789844431575,1.6169255842405783,-0.8619463328579459,0.5450825724414126,1.0618488399149124,0.0184939091332124,-0.4645510586422152,263.38350466576566
0.1168755611491035,-0.1742090375471766,-0.0386699270629277,-0.3907216050739309,0.9991745040237272,1.3809169966212942,1.2262019703478837,1.303149287703114,0.4961544166412547,0.7738694973315136,0.7168619205794821,1.3758980979323892,243.78850419549136
-1.3538075195468575,-0.3483693632340722,0.0915264392388612,-1.872155502433396,-1.149159290538636,0.0103355631823547,-0.4081731759889541,0.3948112711460907,-1.2146683273085614,0.7141137485533007,-1.183759097060195,0.296340507640236,274.5015504149696
1.2450466404826634,0.9787003834026526,-0.2134576281397131,0.2920295809811462,-0.4753222447363074,-1.1621618620252094,2.1972361359016217,-0.5418884033874034,0.2949927136260243,-1.5153474489756464,0.736451614579722,-0.6145749588780073,252.43135948739416
0.5488288854075267,0.0524806760341193,-0.78926745681569,0.8774830476158924,0.3187506880414602,1.0450553103672038,-0.8907401356560385,1.4342877362658475,1.5819203450068648,0.9116304324357624,0.4878702773091153,0.5996964990279894,232.1290252725255
-0.4663305894051975,0.4224130107766024,-0.523769569967542,0.2471686221725707,0.7395760927300649,0.4785010792877869,0.2106490788586879,-0.1034077857350674,0.4771838662989562,-0.6027043245968547,-0.1955740701832898,0.9093320082592874,234.90068366112357
0.6529936514876222,-0.1237241990981891,0.4395218541768197,0.5937399409114295,2.327340369130159,-1.7235780086540715,0.4090156915125437,0.7252715282782751,0.2955219472909628,1.0111700317175722,0.9584638486277252,-0.938318498717706,243.5470192611189
-0.1010439638457259,-0.7967978624757898,0.8381127900535131,-0.3959441994868705,-1.6238721313506317,0.9040048218973964,-0.8945226455110075,2.3666228384950054,-0.5001729009871384,-2.0699638065903807,1.69991230281918,2.538797493582232,234.79907642777545
1.2589639156434882,0.6256908346157113,0.4121819265903222,-0.2172991839611618,-0.3285086461054504,0.4830626229091756,-0.5439190587340265,1.8031553337367332,0.2613037032973925,-0.2475745621150248,-0.3907676223219034,0.6844010915471037,261.30057326301346
-0.4211529826571552,0.118664169723996,0.9872473529834096,-0.5667130253101499,-0.6309615971321306,1.057189270241366,0.3786393238380355,-2.0447282630048207,-1.225391799469108,1.5012358638272103,0.4019282830788125,2.596782744583127,233.41157358507007
-0.8399772213765464,0.8314297403118405,-1.6993504300497413,-0.9579262799032484,-0.3092105980831235,-0.1309588467151281,-0.2744224305299652,-0.0994085942716307,-0.689027566794095,1.2875716127469687,-1.0004221577291936,0.7520082866072342,249.53570766577516
0.9032753447165388,-0.7844717018628996,-0.0213346221822495,1.3669809857489652,0.323838928464897,0.9435825027103468,-0.0571330714309821,0.8032557363645708,-0.1845842254874219,-1.410208352290894,0.6452407128757579,1.3771373629827628,246.77345134514556
-1.2605481442781474,0.3454437389948793,0.0342418563477268,0.9144526184279408,0.6192539363425673,0.8282497665709686,0.491151558041248,1.167799365854118,-1.490582897959555,-1.4555908955237051,-0.0205811886381405,0.4253806461412944,237.7490283494212
0.0921266584341092,-0.8373982238274621,-0.5944003521987352,-1.4805365125650165,-0.8881338537336524,-0.3580166880744291,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.3928274682599189,-1.0405439391575344,-1.8664364400919853,247.49651660554275
0.7594632011088679,-0.3420034517282829,-0.2311059313610249,0.91076965129208,-0.8063430794948594,-0.0887553111461162,-1.5138410413168188,0.3207190607257957,0.2295070745684101,0.7955362981672176,-1.145256131671386,0.4012062749345228,245.18864030622547
-1.0969999887298478,-0.3014476619288168,0.2097136596087611,-0.4536577864560461,-0.4814268606004301,1.3954847406507722,-2.265560453766565,0.7599225499671143,-0.2311515565900174,-0.6705024890325033,-0.5498206320141534,2.8461696831841223,243.6332043178113
1.105993369907298,-0.9620911163416273,0.3477084524509569,-0.4070782363503251,-0.2843638380400951,0.185325649415382,0.6191711169753933,-0.3392584838840153,1.0638515327343585,-1.141938226142404,0.0063390623622684,0.6498405975655421,253.7751873961014
0.3689307868108702,0.6355897341796086,1.7261813973562248,-0.708984923577244,0.3586195021688753,-0.8406627644988907,0.4048726032922235,2.3666228384950054,-0.1367973123665955,2.3627486071176826,-0.8369519718490916,-1.5787903776820849,226.6019075797416
-0.8834564736073127,0.7781210276006282,0.897165049023008,-2.379506931843699,-0.5867456348700648,1.2748361632275085,0.3860385593892435,0.4073488230248301,0.5641471371396609,-0.958930409802092,0.2140305248515699,2.541516032976167,230.75381874843885
-0.3653928360832361,0.9585187329102928,-0.8131027528662195,0.140575282795078,0.2453926406340807,-0.2496918257234733,0.2680200381594347,-1.344916804563747,-0.6557871985619501,1.434359857468895,1.504764901997609,-0.0032771566690734,239.5556943060549
0.5194143982578509,-0.1767585043518301,1.0205516690741,-0.7007646379207145,-1.6828563380795754,0.6549247874201497,-1.0201385325307133,-1.119242660983044,1.2649299344804044,0.9662795511911748,-0.3425007308452967,1.208056988523949,321.5723641444925
-0.9096731706187128,-0.2638103531275692,1.0308414900785583,0.8410548903435475,0.5584625565026707,0.9591781183509124,-0.365314231117365,-1.1733183042023958,-0.1568764419040014,-0.0776879738531183,0.6757373978082483,0.1163069032561733,235.03121621390352
-0.238557045493171,0.045745254783153,-0.6825356104870615,0.5291537568822056,1.5724376355666865,0.6513821358167811,-0.6832877544540161,-0.7344009753770218,-1.2586878769800531,-0.1006952114089559,-0.8247416655213636,-0.5645233405257639,258.2350111008619
